AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,DeviceRegistered,ViewingHoursPerWeek,ContentDownloadsPerMonth,UserRating,SupportTicketsPerMonth,WatchlistSize
71,14.931644495214089,1060.1467591602002,1,0,27.833712540862795,44,2.691486018478553,0,11
10,12.975647250062837,129.75647250062835,2,0,16.076917614440973,0,4.004423263427336,6,1
113,16.765025814990096,1894.447917093881,0,2,17.696028643500693,8,1.975772190476174,1,22
57,8.152642850211414,464.7006424620506,0,0,24.81762610864529,43,1.444272154057289,9,16
20,8.447649027526875,168.95298055053752,0,0,15.149122123071892,49,4.70708322248896,4,12
74,11.236467023886846,831.4985597676266,2,2,15.925783760824135,2,1.1868943567133408,4,13
6,6.069997957002567,36.4199877420154,2,1,11.616429915829713,24,3.145845335437958,6,2
7,8.078913324386713,56.55239327070699,2,0,27.01437222287635,10,4.690385172127164,3,7
10,11.888363902611928,118.88363902611928,1,1,29.707220674256423,41,2.3840031698528454,6,9
68,11.390416245624998,774.5483047024999,1,0,34.60357386373484,12,4.72119471907296,8,20
80,18.18270813958239,1454.6166511665913,0,0,5.80746625159247,17,3.1885549020644044,2,15
21,10.30303496520576,216.363734269321,1,0,26.04324372759265,3,4.8872083568174,9,4
20,8.041405005662691,160.8281001132538,1,2,20.69879867462952,32,4.521766267252932,9,7
98,12.862262059381298,1260.5016818193671,0,2,4.367768168494008,46,4.4433704029814045,7,17
26,7.750542977522553,201.5141174155864,0,0,30.79954225764392,25,3.86634569068083,7,6
24,8.449192731423562,202.78062555416548,2,1,22.7499567785581,4,1.016412582102325,3,6
43,13.215926925959751,568.2848578162693,0,1,9.429041470757818,12,3.9990793207382502,4,1
69,5.465949656937226,377.15052632866855,2,3,8.798908459062734,47,4.314321914088019,8,12
46,18.601590086523032,855.6731439800594,0,3,37.08064781521506,34,1.7449922974065155,7,9
17,18.635743777813552,316.8076442228304,1,3,36.75925414155858,19,2.6645959664543653,7,6
10,9.64137669753001,96.41376697530008,1,3,21.575866536403783,20,1.1675061346655298,7,16
108,19.693646409747327,2126.9138122527115,0,0,36.799741775400776,22,3.2110810186211127,7,12
100,7.135296080787434,713.5296080787434,1,1,28.788652000246767,49,4.685757906297555,5,12
76,19.98511529927001,1518.8687627445208,0,1,2.7567025396546834,6,1.080260723000087,7,5
37,5.32958832983669,197.19476820395752,0,1,37.33607227991169,10,2.9427548243128183,7,12
91,18.097684364326337,1646.8892771536964,2,0,2.6972320755674,44,2.445104896944197,2,11
66,5.329919171012971,351.7746652868561,0,0,37.11122618724925,49,1.691450148439646,7,20
12,5.1196831046451035,61.43619725574124,0,0,34.35640099990356,41,4.136866246554372,6,23
25,6.338712393321352,158.46780983303378,0,0,27.543518537589097,45,1.154290966478059,4,16
78,10.743491022810089,837.9922997791867,0,2,27.709747601449926,12,1.962532450743117,4,6
90,13.410210313116565,1206.9189281804909,2,2,7.783012928651452,35,3.613633291412349,8,23
107,5.637182929010532,603.178573404127,2,1,2.218581267086345,27,4.886853763445453,4,22
9,12.669501664415291,114.02551497973764,0,2,23.63168235765564,28,1.2965378635001126,4,17
104,17.169139588393378,1785.5905171929112,2,2,32.11432148084566,11,3.316244192564469,6,8
63,5.966681957135152,375.90096329951456,1,0,38.38766259014132,30,3.885557865897948,8,13
94,19.59691334533288,1842.1098544612908,1,2,23.90354859266388,29,2.2012080632081372,2,15
1,12.396859434027512,12.396859434027512,0,2,9.418180559253225,27,4.191071919512047,6,20
70,8.317645758812311,582.2352031168618,2,2,34.25853992647657,14,3.7153010569000218,8,20
119,15.727065015467414,1871.5207368406225,2,0,2.122828005576898,11,2.410935444503939,8,21
11,18.85274569440404,207.3802026384444,0,3,17.371225937826658,14,3.221206230503748,3,16
48,6.848746048142446,328.7398103108374,1,1,35.550921988763335,47,2.1882958826336725,8,16
112,8.051130943993034,901.7266657272198,1,3,39.43263430057189,9,2.9986890174732515,5,21
98,7.940787773942917,778.1972018464058,0,2,2.1263767334245367,6,3.1573579955086486,7,23
73,5.748104181932469,419.61160528107024,2,2,27.418110338021144,16,4.406823645516887,8,15
52,16.0365809828869,833.9022111101187,1,2,1.2122949928958136,48,2.713384892309607,3,1
39,18.79962258281815,733.1852807299078,2,3,35.199643076158786,49,2.6463367842442556,7,11
56,5.974335406716762,334.5627827761387,2,2,26.88809447177793,47,2.2395497776106814,4,15
68,5.925763969243935,402.9519499085875,2,0,2.287209450098088,24,4.862827596924944,3,11
113,12.480848314480284,1410.335859536272,0,3,27.807295089177117,5,4.956213853201534,8,10
10,10.260198082419294,102.60198082419294,2,2,36.32844015381594,34,2.4518558701815003,1,7
10,8.810176480664076,88.10176480664076,0,3,21.872857414311422,5,4.522199442087288,8,9
118,6.571683117908559,775.4586079132099,2,0,10.009837939285688,45,3.874275417670785,7,3
103,10.227465347664198,1053.4289308094123,1,3,27.312366032067473,45,4.063573571018738,3,20
116,18.278950226602056,2120.3582262858386,2,1,14.594974978818533,4,2.602631756963164,7,19
7,19.56896084629599,136.98272592407196,0,0,6.779387259459092,42,4.91043398283211,4,5
104,18.120302138619277,1884.511422416405,2,2,35.41186857455801,7,3.956024461513352,1,6
73,13.78293662404714,1006.1543735554412,0,3,26.6316584135428,16,3.7633514120619016,7,20
9,5.4039533422132005,48.6355800799188,2,2,12.276033240246823,24,1.529776711700947,7,2
36,6.232609137630588,224.37392895470117,0,3,28.11255786260844,13,2.443617307325951,2,10
46,5.921784673063032,272.40209496089943,1,1,1.3847046767822924,4,4.9568835984076065,7,10
8,16.349825538937903,130.79860431150323,0,1,6.337808955939556,18,4.164862759189332,3,20
39,14.814781824079825,577.7764911391132,1,3,34.79541469100397,45,1.8078876147381504,6,5
71,18.46258971794445,1310.843869974056,0,3,30.15333644825472,19,1.312659843663881,7,12
36,7.9193259101613265,285.0957327658077,1,3,27.734711934958572,17,1.6695890529762871,2,22
42,14.428169476159724,605.9831179987084,0,2,3.0152673078588252,7,1.8587576374050283,3,15
3,16.457248037267636,49.37174411180291,1,0,4.2955590484851705,9,3.416804954399592,5,3
97,7.957950363154891,771.9211852260245,2,3,17.000424782104087,37,4.675591980317295,3,19
2,13.307762185787803,26.615524371575606,1,0,20.4776729689646,14,2.549920139929744,8,6
59,13.558524431540652,799.9529414608985,1,1,1.7458416479665912,34,4.340212502218213,3,12
110,5.273286017624553,580.0614619387009,0,0,27.779902255983323,27,2.432481596413273,0,1
81,16.626927487158426,1346.7811264598324,2,3,22.743063581765252,41,3.0227275227825436,2,18
101,17.99709476496815,1817.7065712617832,0,2,3.802263542523859,14,1.913899847302293,2,19
20,12.767960145857929,255.35920291715857,2,1,5.924176876827088,21,3.7151658857277576,2,5
98,16.92510798201713,1658.660582237679,0,3,10.965840056306025,15,3.4725554854248117,3,19
81,10.411092971509095,843.2985306922367,0,0,12.197093293227972,5,2.6246104740589704,8,23
84,16.530755175707323,1388.5834347594152,0,3,11.323613528527334,0,1.7411880918252742,6,9
58,12.115925797180315,702.7236962364584,0,2,3.024098993729208,14,1.857401813679146,9,23
112,19.21397303902199,2151.964980370463,0,1,25.919297971275626,11,1.9708403523873168,2,9
102,11.530499076306434,1176.1109057832562,0,3,5.98638914916335,2,3.1290699007419014,4,1
34,11.275074405675184,383.35252979295626,0,1,25.85770582166024,43,3.5311775472067044,4,4
81,16.903134777179353,1369.1539169515277,2,1,15.847843205886196,31,4.6980752442746345,5,11
53,17.023893113905416,902.266335036987,0,0,30.46224305420405,27,4.881837537582356,3,4
91,17.471768223707485,1589.9309083573812,2,2,14.797930947435724,18,4.949628416280719,5,13
119,15.359141969065911,1827.7378943188437,2,0,23.915289529596244,48,4.034335970154061,9,7
118,9.118397918210412,1075.9709543488286,2,1,21.011109311247125,41,1.9954365492820765,8,7
95,5.483283733687195,520.9119547002834,1,2,28.093054616082465,6,3.26749829316365,9,1
48,7.640100278137785,366.72481335061366,0,3,39.993281486028216,35,4.788389616417842,7,7
34,19.900508017766725,676.6172726040686,1,2,30.526431373448748,32,2.019025741254075,7,3
39,13.98874747512374,545.5611515298259,0,1,21.45721972017116,32,4.315938270190252,3,19
7,8.984621613906608,62.89235129734625,2,0,26.072587123493204,19,3.371598805531302,9,13
30,19.4524370704099,583.5731121122969,0,0,12.568764331335402,38,2.5404519195526993,1,24
111,14.931986712777991,1657.450525118357,1,2,10.372358913805954,13,2.676508218912552,4,2
24,16.51298037814116,396.31152907538785,1,0,29.584578515515645,41,1.0784773494306652,8,6
9,13.113879397332314,118.02491457599082,0,0,15.929905650986392,4,2.948791296188871,1,22
64,12.918796377758332,826.8029681765333,0,1,12.710727312594653,17,1.188612558329309,6,15
85,19.68034337688534,1672.829187035254,0,0,31.630313320615382,6,4.240063355354215,6,22
55,9.768422965637594,537.2632631100677,2,2,28.16665206770921,27,4.262999970895355,9,10
71,7.540964347173165,535.4084686492947,2,2,17.8468116210093,48,1.003038637339059,2,23
92,10.386360445222731,955.5451609604912,0,1,32.359848478091635,14,4.486063775618143,5,4
71,19.7382043946659,1401.4125120212789,2,1,35.57202025931737,13,4.728297947117452,9,14
31,13.911701631424824,431.2627505741695,2,0,11.14478724235179,15,4.270645570538923,7,18
103,11.605788756443571,1195.3962419136878,2,1,18.88296967606104,20,1.5133820622390908,2,16
116,11.635599048098634,1349.7294895794414,0,3,24.18784565445028,35,2.6520953032529233,4,22
62,17.248743574508012,1069.4221016194967,0,1,10.05526637054486,47,3.8785750627607873,7,2
14,7.693021452412449,107.70230033377428,2,2,35.49693504819252,5,4.513264889063346,5,12
112,15.92847643747572,1783.9893609972803,1,0,22.805354799084615,3,1.887015063694709,0,21
117,11.045044269311065,1292.2701795093944,0,0,35.698718860230144,35,3.3739614190311435,7,10
23,17.344493181003138,398.92334316307216,2,1,7.70524089526702,34,3.3609342778266127,1,9
21,8.526884716731713,179.06457905136597,2,3,14.251896474660668,36,2.6826594449837247,4,9
14,9.95272233847264,139.33811273861696,0,3,4.200591734700256,33,4.753171180188528,5,24
113,13.675332565771276,1545.3125799321542,1,2,31.499199154085463,9,3.701807727312114,8,15
101,13.274042887652431,1340.6783316528956,2,3,35.973199108588084,9,1.7498602132848284,3,22
9,13.656341010135549,122.90706909121992,0,2,18.50446832239319,15,2.15990673613664,8,0
63,7.310778478537982,460.5790441478928,0,2,29.16724158616144,31,4.509633623854057,4,20
49,9.059719382560974,443.9262497454877,2,1,6.283936827455298,31,1.783050152493781,5,8
80,18.97763123520312,1518.2104988162496,1,0,26.036073746242632,7,2.7800169981947933,7,7
89,5.080672148317836,452.1798212002874,0,0,37.138870233314904,39,3.3414656595448196,1,11
87,5.369803145037196,467.17287361823605,2,0,25.79992762658281,37,2.670218848904797,2,8
8,15.997793823749287,127.9823505899943,0,0,33.56470280879759,27,2.9557013114372763,9,15
112,18.84286281632172,2110.4006354280327,0,0,35.48525648523509,9,4.103217472738198,3,23
17,12.390480046639132,210.63816079286525,0,0,8.658712506829847,14,1.374422355354784,2,6
110,18.189855627729862,2000.884119050285,2,0,22.50250393083771,40,2.479071909005913,8,6
55,19.809342745195885,1089.5138509857736,1,2,15.70813936651227,9,3.945446065500114,7,7
22,17.080165578417354,375.7636427251818,2,2,20.50070830417903,42,3.0587172505354987,7,10
102,8.823445315661434,899.9914221974662,0,2,21.375492680986785,23,3.361472336466266,8,0
100,5.44618475079224,544.6184750792239,2,0,27.116711439426982,13,1.613227727879346,9,19
88,16.43476631126977,1446.2594353917398,2,2,14.74511766667398,28,4.903338606485176,9,23
5,9.161793736433316,45.80896868216659,0,2,13.509763639134146,13,2.270806489087045,0,12
38,9.661131298249186,367.1229893334691,2,3,30.768865711989953,9,2.0888457698863485,4,17
71,18.723381430021224,1329.360081531507,1,0,4.667146574516202,21,2.187679850051301,1,23
100,6.57535597666785,657.535597666785,0,1,12.96451276620537,20,2.8570505603144447,0,5
29,11.55197791541994,335.0073595471782,1,1,20.956268818882847,10,1.918702582716226,3,12
83,7.709102325582043,639.8554930233096,0,3,6.109899021959792,29,2.0991144137465163,2,6
9,16.12974818532315,145.16773366790835,2,0,7.225269368313779,31,4.25741330585663,1,2
39,18.420506424552155,718.399750557534,1,0,31.81016559335452,25,3.323990318108791,5,12
108,14.031640769520555,1515.41720310822,1,2,26.029460153154545,46,1.9904506358323288,4,1
78,6.626401718577895,516.8593340490759,2,0,10.64404054375512,18,3.4830598560427792,6,4
62,7.402466988903141,458.95295331199475,0,1,39.36804387760922,21,1.2785808960995868,7,22
85,9.7060524119914,825.014455019269,0,2,4.9215875592259275,4,4.594800647794545,7,22
102,8.919498827300494,909.7888803846504,2,2,1.2113456105554872,15,4.7202456309261045,8,24
59,18.50444943338366,1091.762516569636,1,0,13.428251226195696,44,1.652826253774243,6,2
73,14.933639631020585,1090.1556930645029,2,1,22.679841075354595,41,1.5055254232062003,5,8
62,5.658414566188954,350.82170310371515,2,0,3.4414964243395265,19,1.5423076087975165,9,16
80,5.437659316415063,435.0127453132051,1,3,2.11120729996933,9,2.15142825238518,5,5
80,15.569961995271902,1245.596959621752,0,2,39.39881262338128,6,2.720005258367392,4,13
115,6.187807305199653,711.5978400979601,0,1,19.46385745814044,15,1.0432936070935277,3,20
110,9.134454076245312,1004.7899483869844,0,1,19.110704468688752,48,4.0587361240284725,1,24
37,11.531191076202738,426.6540698195014,1,3,9.649404655043831,34,1.360628422181779,1,13
52,9.0915297516771,472.7595470872092,2,1,23.028633973779893,42,1.889254351322573,0,20
49,10.826987823299598,530.5224033416803,2,3,20.85078330682913,15,2.130726990222196,9,13
47,6.335199841603842,297.75439255538055,2,1,37.617826982999766,48,4.233906430737241,1,13
98,13.185257022968829,1292.155188250945,2,3,13.771714470696502,39,3.0861340738590592,5,24
51,12.25920337163708,625.2193719534912,0,1,10.505574243057282,0,2.317857871296076,9,9
114,7.8113817304253965,890.4975172684952,1,1,21.873821878137058,37,4.489923989674807,1,4
49,12.350361526336222,605.1677147904749,1,3,16.30216642779708,39,2.975136100524761,0,18
13,10.650678918782631,138.4588259441742,0,0,14.942565879481574,4,3.58550334757372,4,12
66,16.811223626947864,1109.540759378559,0,3,26.754572185827865,17,1.5991454524004802,2,7
25,6.574406094188955,164.36015235472388,2,0,4.058244184886014,47,1.6756693708651451,3,2
51,15.736172831680092,802.5448144156846,1,0,13.971501603966193,48,2.765854453695756,2,19
88,14.4791517123019,1274.1653506825674,1,3,30.730802970666517,6,4.008693830016766,5,15
3,5.942422300163059,17.827266900489178,1,1,28.578805811689833,25,3.388376521562485,0,0
108,16.79444233458993,1813.7997721357128,2,3,36.958090942408944,5,2.8839402161027765,4,23
23,19.475268012575174,447.9311642892291,2,0,30.023157306069955,19,3.996431709149242,5,6
69,7.790547188856268,537.5477560310825,1,0,27.86012282837662,24,4.46023810541396,1,13
97,14.714025172987595,1427.260441779797,1,0,5.8531528507708,37,3.124367754743937,6,20
3,14.057732182610044,42.17319654783013,0,1,15.56391149480134,24,3.3794823517804793,3,21
39,9.154076079267703,357.0089670914405,0,2,38.89774041027681,12,2.1655210948391184,1,10
86,8.70424407079106,748.5649900880311,1,2,16.235656363824994,9,1.337044594390501,0,11
24,12.922386691706016,310.1372806009444,1,3,28.297590216319847,42,4.966475825261469,6,15
37,11.661955552786145,431.49235545308727,1,0,8.768527543740106,38,4.187853876594064,4,10
60,12.670156223826886,760.2093734296132,1,3,2.7770982706373033,40,3.0409069368837978,9,0
110,16.57605965547989,1823.366562102788,0,3,15.91999063417978,29,1.997963452566886,8,14
9,10.66160845661281,95.9544761095153,1,2,14.866091281463504,20,2.2478132725697484,3,17
87,11.737370635319316,1021.1512452727804,1,1,11.312641006127029,49,2.0993002109326446,8,3
52,18.362868284825637,954.8691508109332,0,0,21.604467819651127,17,1.528657730216668,1,8
100,11.73674762451887,1173.674762451887,0,0,6.906158274369986,11,1.7641848815601735,1,18
60,18.62377740083878,1117.4266440503268,0,1,1.326814196813451,31,1.3295872915175182,0,19
3,11.79834979917164,35.395049397514924,2,1,22.792012248223138,12,1.3203313774105103,6,24
49,6.871250554695509,336.69127718007996,2,0,39.514841284045744,2,4.066851435148083,6,12
66,8.690440606414498,573.5690800233568,0,3,1.0003259184237567,48,1.5558406397172315,4,21
116,9.849285820927353,1142.5171552275729,1,2,12.698465402166477,30,4.7285442502582775,6,17
72,17.9363027024499,1291.4137945763928,1,3,28.43956413282105,36,1.8102733416469416,5,6
53,14.306042312763193,758.2202425764492,2,3,10.95247446270645,33,4.276771922995774,1,13
83,14.175148156344328,1176.5372969765792,2,2,1.3125898838822216,22,1.6408166042184913,1,11
76,18.715671848907533,1422.3910605169726,1,1,7.342652848432374,28,1.7441168514090002,7,0
102,10.705482265535236,1091.959191084594,1,0,28.99641467427643,31,3.6208385795262688,5,6
24,11.301501439321774,271.23603454372255,2,2,27.32550888874406,30,2.017979227646997,9,12
99,13.544406197444133,1340.8962135469692,2,3,26.68800932307407,14,4.044210511811367,4,10
86,9.511753335226468,818.0107868294762,0,2,26.566172074615665,42,2.882493341241477,5,0
79,6.4264215581155675,507.6873030911298,1,1,3.165975690109513,14,1.5118499143266542,1,1
117,5.87132187559986,686.9446594451837,0,3,25.33153718020633,47,4.907757486288233,1,17
106,10.644538259415503,1128.3210554980435,1,2,34.991617486094526,26,4.725156123649627,2,4
81,13.547422328051164,1097.3412085721443,1,1,31.981146114660973,35,3.2595179671151313,6,11
86,19.85704455674798,1707.7058318803263,1,1,34.23244734962667,23,1.638193449661681,9,17
112,14.300501198172205,1601.656134195287,1,1,27.337700954425532,9,4.0197668762549705,6,3
53,18.571565733835204,984.2929838932658,0,2,12.34011163934296,20,3.0862779120876223,2,16
20,5.401414695041606,108.02829390083213,2,1,9.27401061490333,39,4.932524097790482,8,19
6,6.761065489415632,40.56639293649379,2,2,36.75268060536568,7,3.2354570632456943,2,4
59,6.612211132245457,390.1204568024819,1,1,24.484110674529028,34,2.840650737611407,8,17
27,9.666966116637216,261.0080851492048,1,3,21.300070431267944,10,2.4986214020388773,5,9
111,15.516716280214077,1722.3555071037622,0,3,32.161910203436534,14,1.777266854393439,2,19
